sku,description,title,URL,price,image
154764,"1/2"" Hose
2 Wire
12"" Overall length
1/2"" JIC Swivel Female Fittings
4000 PSI
All new, rebuilt and used tractor parts have a 1-year warranty
","Hydraulic Hose, 12"" x 1/2"",  1/2"" JIC, Swivel Female Fittings",https://www.tractorpartsasap.com/hydraulic-hose-12-x-12-12-jic-swivel-female-fittings-154764.html,$14.99,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/h/y/hydraulic-hose-12-x-1-2-1-2-jic-swivel-female-fittings-154764_0_1.jpg
159424,"Weatherhead PUMA Suction and Discharger Hose 1-1/4"" suction hose, per foot
Cover Material:  Vinyl Nitrile Blend
Tube Material:  Vinyl Nitrile Blend
Burst Pressure (psi):  600
Burst Pressure (bar):  42
Hose I.D.:  1.25” (31.8)
Hose O.D.:  1.77” (45)
Hose Type:  PUMA Suction & Discharge
Min Temperature:  -40°F (-40°C)
Max Temperature:  180 (82°C)
Operating Pressure (PSI) 150, (bar 10.5)
Couplings 1) Cam and Groove 2) Combination Nipple Contact coupling manufacturer for attachment procedure and other coupling recommendations
General Application:  For suction and discharge of petroleum products
Reinforcement:  2-Ply Fiber with Dual Helical Wires and an anti-static copper wire
Oil and petroleum suction and discharge hose
Color:  Black
Weight (lb/ft):  0.73
All new, rebuilt and used tractor parts have a 1-year warranty
","Weatherhead - PUMA Suction and Discharger Hose, 1 1/4"" suction hose, per foot",https://www.tractorpartsasap.com/weatherhead-puma-suction-and-discharger-hose-1-14-suction-hose-159424.html,$9.00,
118271,"1/2"" Hose
2 Wire
108"" Overall length
1/2"" NPT Ends (not swivel)
4000 PSI
All new, rebuilt and used tractor parts have a 1-year warranty
","Hydraulic Hose, 108"" x 1/2"", 1/2"" NPT, Solid Male Fittings",https://www.tractorpartsasap.com/hydraulic-hose-108-x-12-12-npt-solid-male-fittings-118271.html,$23.49,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/h/y/hydraulic-hose-108-x-1-2-1-2-npt-solid-male-fittings-118271_0_1.jpg
154773,"1/2"" Hose
2 Wire
108"" Overall length
1/2"" JIC Swivel Female Fittings
4000 PSI
All new, rebuilt and used tractor parts have a 1-year warranty
","Hydraulic Hose, 108"" x 1/2"",  1/2"" JIC, Swivel Female Fittings",https://www.tractorpartsasap.com/hydraulic-hose-108-x-12-12-jic-swivel-female-fittings-154773.html,$27.99,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/h/y/hydraulic-hose-108-x-1-2-1-2-jic-swivel-female-fittings-154773_0_1.jpg
159425,"Weatherhead PUMA Suction and Discharger Hose 1-1/2"" suction hose, per foot
Cover Material:  Vinyl Nitrile Blend
Tube Material:  Vinyl Nitrile Blend
Burst Pressure (psi):  600
Burst Pressure (bar):  42
Hose I.D.:  1.50” (38.1)
Hose O.D.:  2.07” (52.5)
Hose Type:  PUMA Suction & Discharge
Min Temperature:  -40°F (-40°C)
Max Temperature:  180 (82°C)
Operating Pressure (PSI) 150, (bar 10.5)
Couplings 1) Cam and Groove 2) Combination Nipple Contact coupling manufacturer for attachment procedure and other coupling recommendations
General Application:  For suction and discharge of petroleum products
Reinforcement:  2-Ply Fiber with Dual Helical Wires and an anti-static copper wire
Oil and petroleum suction and discharge hose
Color:  Black
Weight (lb/ft):  0.97
All new, rebuilt and used tractor parts have a 1-year warranty
","Weatherhead - PUMA Suction and Discharger Hose, 1 1/2"" suction hose, per foot",https://www.tractorpartsasap.com/weatherhead-puma-suction-and-discharger-hose-1-12-suction-hose-159425.html,$10.00,
118234,,"Tire - Implement, 9.00 x 16SL, 10 Ply Ribbed, New, Universal",https://www.tractorpartsasap.com/tire-implement-900-x-16sl-10-ply-ribbed-new-118234.html,$210.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/t/i/tire-implement-900-x-16sl-10-ply-ribbed-new-118234_4tl6hfsebe2o.jpg
126773,"Multi-Ribbed Tread
8 Ply
9.5L x 15
All new, rebuilt and used tractor parts have a 1-year warranty
","Tire Implement 9.5L x 15 8 Ply Multi-Ribbed, New, Universal",https://www.tractorpartsasap.com/tire-implement-95l-x-15-8-ply-multi-ribbed-new-126773.html,$105.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/t/i/tire-implement-95l-x-15-8-ply-multi-ribbed-new-126773_4u447rf9rrf0.jpg
118215,,"Tire, 6.50 x 16SL, 6 Ply Tri-Rib, New, Universal",https://www.tractorpartsasap.com/tire-650-x-16sl-6-ply-tri-rib-new-universal-118215.html,$118.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/t/i/tire-650-x-16sl-6-ply-tri-rib-new-universal-118215_0_1.jpg
118216,,"Tire, 7.50 x 16SL, 6 Ply Tri-Rib, New, Universal",https://www.tractorpartsasap.com/tire-750-x-16sl-6-ply-tri-rib-new-universal-118216.html,$155.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/t/i/tire-750-x-16sl-6-ply-tri-rib-new-universal-118216_0.jpg
118230,,"Tire - Implement, 7.60 x 15SL, 8 Ply Ribbed, New, Universal",https://www.tractorpartsasap.com/tire-implement-760-x-15sl-8-ply-ribbed-new-118230.html,$119.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/t/i/tire-implement-760-x-15sl-8-ply-ribbed-new-118230_4tl6hfpr21a8.jpg
158259,"Rear Inner Tube
18.40"" X 38.00""
All new, rebuilt and used tractor parts have a 1-year warranty
","Rear Inner Tube - 18.40"" x 38.00"", New, Rims, Wheels, Tires",https://www.tractorpartsasap.com/rear-inner-tube-1840-x-3800-new-rims-wheels-tires-158259.html,$70.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/r/e/rear-inner-tube-1840-x-3800-new-rims-wheels-tires-158259_0.jpg
110397,"KR100MY
All new, rebuilt and used tractor parts have a 1-year warranty
","Dual Wheel Wedge Set, 4"", New, Universal",https://www.tractorpartsasap.com/dual-wheel-wedge-set-4-new-universal-110397.html,$185.00,
160717,"Fits Case IH Combine(s) 2166, 2188, 2366, 2377, 2388, 2577, 2588
Replaces Case IH OEM nos 353656A1, 138224A1, 183161A1
Fits John Deere Tractor(s) 3800, 5070M, 5080M, 5080R, 5090M, 5100M, 5100R, 5225, 5325, 5325N, 5425N, 5525, 5525N, 5615, 5620, 5625, 5715, 5720, 5820, 6010, 6020, 6100, 6110, 6120, 6200, 6210, 6220, 6300, 6310, 6320, 6400, 6410, 6420, 6420S, 6500, 6520, 6620, 6820, 6920, 6920S, 7220, 7420, 7520
LED Type: 12 Cree, 5W LED
Beam Pattern: Hi/Lo Beam
Power: 60W
Voltage: 9-32V DC
Amp Draw: 5A @ 12V & 2.5A @ 24V
Brightness: 5400 Lumens
Color Temperature: 6000K (Cool White)
Body Material: Die Cast Aluminum
Lens Material: Impact Resistant Polycarbonate
Body Size: 6.5"" x 4.13"" x 2.4”
Connector: H4 Headlight Plug
Certificates: IP67, RoHS, CE, ISO 9001
All new, rebuilt and used tractor parts have a 1-year warranty
","LED Work Light - 60W, Rectangular, Hi-Lo Beam, Case IH, 353656A1, 138224A1, 183161A1",https://www.tractorpartsasap.com/led-work-light-60w-rectangular-hi-lo-beam-case-ih-353656a1-160717.html,$89.99,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/l/e/led-work-light-60w-rectangular-hi-lo-beam-case-ih-353656a1-138224a1-183161a1-160717_0.jpg
107961,"Round Tractor Utility Lamp w/Rubberized Body
Sealed beam unit snaps into lamp body eliminating need for lens door and hardware
Will accept any PAR 36 round lamp up to 100 watts
Adjustable plated steel mounting bracket
Overall dimensions 4-7/8"" diameter x 2-3/14"" depth
12V
All new, rebuilt and used tractor parts have a 1-year warranty
","Sealed Beam Utility Lamp - 12V, Round, Rubberized Body",https://www.tractorpartsasap.com/sealed-beam-utility-lamp-12v-round-rubberized-body-107961.html,$15.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/s/e/sealed-beam-utility-lamp-12v-round-107961_4tw57rygpcsg.jpg
157857,"Overall Length: 34""
Thread Length: 8""
All new, rebuilt and used tractor parts have a 1-year warranty
","Dual Wheel T - Rail Hook - 34""",https://www.tractorpartsasap.com/dual-wheel-t-rail-hook-34-157857.html,$20.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/d/u/dual-wheel-t-rail-hook-34-157857_4u0ey4miofsw.jpg
116014,"Fits Allis Chalmers Tractor(s) D10, D12, D14, D15, D17, D19, D21, 170, 190XT, 200, 210, 220, 5040, 6040, 7030, 7040, 7050, 7060, 7080
Replaces Allis Chalmers OEM nos A40855, 70235583, 70250301
Fits International Tractor(s) Hydro 70, Hydro 84, Hydro 86, Hydro 100, Hydro 186, 140, 340, 354, 364, 384, 404, 424, 444, 454, 504, 544, 560, 574, 656, 660, 666, 674, 686, 706, 756, 766, 786, 806, 826, 856, 886, 966, 986, 1066, 1086, 1206, 1256, 1456, 1466, 1468, 1486, 1566, 1568, 1586, 2300A, 2404, 2424, 2444, 2504, 2544, 2606, 2656, 4366, 4386, 4568, 4586, 4786
Fits International Construction & Industrial(s) 500, 500C, 2400A, 2404, 2424, 2444, 2500A, 2504
Replaces International OEM nos 371461R92, 235583, 377102R92
Fits John Deere Construction & Industrial(s) 300, 301 (s/n 274211 - later), 301A (s/n 274211 - later), 302 (s/n 274211 - later), 401B (s/n 274211 - later)
Fits Oliver Tractor(s) 1550, 1555, 1600, 1650, 1655, 1750, 1800, 1850, 1900
Fits White Tractor(s) 4-150, 4-175, 4-180, 4-210, 4-225, 4-270
Replaces Case OEM nos 4409
Replaces Case IH OEM nos 250301
Replaces Minneapolis Moline OEM nos 10P2646
12V
35W
4-1/2"" Diameter
2 Screw Terminal
Sealed Beam Combo with transparent red background (using separate back bulb not included)
Trapezoidal 4603
Replacement Bulb use
All new, rebuilt and used tractor parts have a 1-year warranty
","Sealed Beam Light Bulb - 12V, Trapezoid Beam, Combination Rear Lamp w/ Transparent Red Background",https://www.tractorpartsasap.com/sealed-beam-light-bulb-12v-trapezoid-beam-116014.html,$27.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/s/e/sealed-beam-light-bulb-12v-trapezoid-beam-116014_4tl6hkzly9z4.jpg
111244,"Fits Ford Tractor(s) NAA, 2N, 8N, 9N, 501, 600, 601, 700, 701, 800, 801, 900, 901, 2000, 2120, 2130, 2310, 2600, 2610, 2810, 2910, 3000, 3400, 3500, 3600, 3610, 3910, 4000, 4030, 4400, 4600, 4610, 5000, 5610, 6600, 6610, 6700, 6710, 7000, 7600, 7610
Replaces Ford OEM nos 310061
Fits International Tractor(s) 340, 404, 424, 444, 460, 504, 560, 606, 660, 2500
Fits Massey Ferguson Tractor(s) TE20, TEA20, TO20, TO30, TO35
Replaces Massey Ferguson OEM nos 1002802M1
Fits Massey Harris Tractor(s) Colt, Pony, 22, 33, 44, 55
Replaces Case IH OEM nos 371457R1
6V
30W
5.65 "" Diameter
2 Screw Terminal
Trapezoid Beam
DOT/SAE compliant
High-grade stainless steel terminals to prevent corrosion
Non-reflective bottom shelf helps reduce glare in rain, snow and fog
All new, rebuilt and used tractor parts have a 1-year warranty
","Sealed Beam Headlight Bulb - 6V, Trapezoid Beam, Ford, International, Massey Ferguson, Massey Harris",https://www.tractorpartsasap.com/sealed-beam-headlight-bulb-6v-trapezoid-beam-ford-international-111244.html,$12.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/s/e/sealed-beam-headlight-bulb-6v-trapezoid-beam-ford-international-massey-ferguson-massey-harris-111244_0.jpg
154476,"Fits John Deere Skid Steer Loader(s) 14, 318D, 318E, 319D, 319E, 320D, 320E, 323D, 323E, 326D, 326E, 328D, 328E, 329D, 329E, 332D, 332E, 333D, 333E
Replaces John Deere OEM nos AT352538
Replacement for original halogen work light
Genuine TYRI Flood Light
Flush Mount
Power: 30 Watt
Dimensions: 106mm x 106mm
Theoretical Lumens: 1800
Effective Lumens:  1450 Effective
Body Material: Cast Aluminum
Lens: Polycarbonate
All new, rebuilt and used tractor parts have a 1-year warranty
","LED Work Light - TYRI, 30W, Square, Flush Mount, Flood Beam, John Deere, AT352538, New, John Deere",https://www.tractorpartsasap.com/led-work-light-tyri-30w-square-flush-mount-flood-beam-john-deere-154476.html,$90.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/l/e/led-work-light-tyri-30w-square-flush-mount-flood-beam-john-deere-at352538-new-john-deere-154476_0_1.jpg
111227,"Fits Allis Chalmers Tractor(s) 170, 175, 180, 185, 190, 190XT, 200, 6040, 6060, 6080, 7000, 7010, 7020, 7030, 7040, 7045, 7050, 7060, 7080
Replaces Allis Chalmers OEM nos 70232921
Fits Case Tractor(s) 770
Fits Ford Tractor(s) NAA, 8N, 501, 541, 600, 601, 611, 620, 621, 630, 640, 641, 650, 651, 660, 661, 671, 681, 700, 701, 740, 741, 771, 800, 801, 811, 820, 821, 840, 841, 850, 851, 860, 861, 871, 881, 900, 901, 950, 951, 960, 961
Fits Ford Construction & Industrial(s) 1801, 1811, 1821, 1841, 1871, 1881
Fits John Deere Tractor(s) 720, 730, 820, 830
Replaces John Deere OEM nos AF3893R, 312554, L4511, AR21060
Replaces Case IH OEM nos 373661R1
6V Sealed Beam Bulb 4511
30W
4-1/2"" Diameter
2 Screw Terminal
Double Contact
Trapezoid Beam
Low beam
DOT/SAE compliant
High-grade stainless steel terminals to prevent corrosion
Non-reflective bottom shelf helps reduce glare in rain, snow and fog
All new, rebuilt and used tractor parts have a 1-year warranty
","Sealed Beam Headlight Bulb - 6V, Trapezoid Beam, Allis Chalmers, Ford, John Deere, 4511",https://www.tractorpartsasap.com/sealed-beam-headlight-bulb-6v-trapezoid-beam-allis-chalmers-ford-111227.html,$12.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/s/e/sealed-beam-headlight-bulb-6v-trapezoid-beam-allis-chalmers-ford-john-deere-4511-111227_0_1.jpg
127131,"Fits Gehl Skid Steer Loader(s) R135, R150, R165, R190, R220, R260, V270, V330, 1640E
Replaces Gehl OEM nos 241117
Fits Mustang Skid Steer Loader(s) 1350R, 1500R, 1650R, 1900R, 2012, 2200R, 2600R, 2700V, 3300V, 4000V
Genuine TYRI light
Replaces original halogen work light
Beam Pattern: Flood
Amp Draw: 2.8A @ 12V, 1.3A @ 24V, 0.7A @ 48V
Voltage: 12-48V DC
Power: 30W
Theoretical Lumens: 1800 lm
Operating Lumens: 1450 lm
Body Material: Cast aluminum, vibration dampened
Lens: Polycarbonate
Dimensions (including base): 134.60mm x 106.00mm x 85.20mm
Connector: Deutsch DT04-2P built-in
LED Work Light - Trapezoid  use
All new, rebuilt and used tractor parts have a 1-year warranty
","LED Work Light - TYRI, 30W, Square, Pedestal Mount, Flood Beam, Gehl Skid Steer, Mustang Skid Steer",https://www.tractorpartsasap.com/led-work-light-tyri-30w-square-pedestal-mount-flood-beam-127131.html,$95.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/l/e/led-work-light-tyri-30w-square-pedestal-mount-flood-beam-gehl-skid-steer-mustang-skid-steer-127131_0.jpg
150967,"TYRI 1015 Lamp
Lens: Trapezoid.
Volts: 12V
Watts: 50W
Hardware has corrosion resistant coating.
Housing: PA 6.
Built-In Deutsch DT04-2P.
Compression seal w/pigtail harness.
Mounting: standing or hanging.
IP Rating: 69K.
Dimensions: 5-43/64"" x 3-55/64"" x 4-7/8"" (w/bracket) x 3-3/16"" (144 x 98 x 124 x 81)
Fits Universal Applications
All new, rebuilt and used tractor parts have a 1-year warranty
","Work Light - TYRI, 12V / 55W, Halogen, Oval, Trapezoid Beam",https://www.tractorpartsasap.com/work-light-tyri-12v-55w-halogen-oval-trapezoid-beam-150967.html,$16.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/w/o/work-light-tyri-12v-55w-halogen-oval-trapezoid-beam-150967_0_1.jpg
154501,"Fiberglass Reinforced Plastic Housing
Close range flood beam
Heavy Duty Bracket
IP5K9K (Dust Protected and Withstands High Pressure Wash)
Approximate Bulb Service Life = 450 hours
Power: 12V
Power Consumption: 55W
Lens Material:  Glass
Pedestal Mount
Dimensions: 4-13/32"" x 4-13/32"" (112 x 112)
Heigth W/Bracket: 5"" (127)
Depth: 3-13/16"" (97)
All new, rebuilt and used tractor parts have a 1-year warranty
","Work Light- Hella, 55W, 12V, Halogen, Ultra Beam , Class 3",https://www.tractorpartsasap.com/work-light-hella-55w-12v-halogen-ultra-beam-class-3-154501.html,$39.99,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/w/o/work-light-hella-55w-12v-halogen-ultra-beam-154501_4tvw19bwr400.jpg
150966,"TYRI 1015 lamp
Lens: Flood, glass
Volts: 12V
Watts: 55W
Hardware has corrosion resistant coating.
Housing: PA 6.
Built-In Deutsch DT04-2P.
Compression seal w/pigtail harness.
Mounting: standing or hanging.
IP Rating: 69K.
Dimensions: 5-43/64"" x 3-55/64"" x 4-7/8"" (w/bracket) x 3-3/16"" (144 x 98 x 124 x 81)
Fits Universal Applications
All new, rebuilt and used tractor parts have a 1-year warranty
","Work Light - TYRI, 12V / 55W, Halogen, Oval, Flood Beam",https://www.tractorpartsasap.com/work-light-tyri-12v-55w-halogen-oval-flood-beam-150966.html,$16.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/w/o/work-light-tyri-12v-55w-halogen-oval-flood-beam-150966_0.jpg
154509,"Fits John Deere Tractor(s) 6105R, 6115R, 6125R, 6130R, 6140R, 6150R, 6170R, 6190R, 6210R, 7200R, 7210R, 7215R, 7230R, 7250R, 7260R, 7270R, 7280R, 8260R, 8285R, 8310R, 8335R, 8360R, 9410R, 9460R, 9510R, 9560R
Replaces John Deere OEM nos RE573609
Close Range Halogen Oval 90 Work Lamp
Pedestal Mount
Voltage: 12V DC
Power: 65W
Dimensions: 6-27/32"" X 4-51/64"" w/bracket (174 x 122)
Heavy Duty Flame Retardant UV Resistant Polymer Housing
Lens Material: Plastic
Approximate Halogen Service Life = 450 Hours
2500° K Light Temperature
Water Tight and Dust Proof
Withstands High Pressure Wash
For LED version use
All new, rebuilt and used tractor parts have a 1-year warranty
","Work Light - Hella - 12V DC, Halogen, Oval 90, Pedestal Mount, Flood, New, John Deere, RE573609",https://www.tractorpartsasap.com/work-light-hella-12v-dc-halogen-oval-90-flood-new-154509.html,$42.99,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/w/o/work-light-hella-12v-dc-halogen-oval-90-flood-154509_4u5qe4y9segv_1.jpg
154472,"Fits Gehl Skid Steer Loader(s) R135, R150, R165, R190, R220, R260, R270, V270, V330, 1640E
Fits John Deere Skid Steer Loader(s) 318D, 318E, 319D, 319E, 320D, 320E, 323D, 323E, 326D, 326E, 328D, 328E, 329D, 329E, 332D, 332E, 333D, 333E
Fits Mustang Skid Steer Loader(s) 1350R, 1500R, 1650R, 1900R, 2012, 2200R, 2600R, 2700V, 3300V, 4000V
Genuine TYRI Light Lens & Reflector Kit Only
Lens Material: Glass
Lens Color:  Clear
Replacement Lens & Reflector for John Deere Work Light # AT352538
Replacement Lens & Reflector for Gehl Work Light # 24117
All new, rebuilt and used tractor parts have a 1-year warranty
","Work Light - TYRI, Lens & Reflector Kit, Halogen, Gehl Skid Steer, John Deere Skid Steer, Mustang",https://www.tractorpartsasap.com/work-light-tyri-lens-reflector-kit-halogen-154472.html,$12.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/w/o/work-light-tyri-lens-reflector-kit-halogen-154472_4tvwvkl0hmgw_1.jpg
154473,"Fits Gehl Skid Steer Loader(s) R135, R150, R165, R190, R220, R260, V270, V330, 1640E
Replaces Gehl OEM nos 242386
Fits John Deere Skid Steer Loader(s) 318D, 318E, 319D, 319E, 320D, 320E, 323D, 323E, 326D, 326E, 328D, 328E, 329D, 329E, 332D, 332E, 333D, 333E
Replaces John Deere OEM nos AT398942
Fits Mustang Skid Steer Loader(s) 1350R, 1500R, 1650R, 1900R, 2012, 2200R, 2600R, 2700V, 3300V, 4000V
Replacement Lens & Reflector Kit for TYRI Model 1010 Halogen Tail Light
Lens Material: Polycarbonate
Lens Color:  Red
All new, rebuilt and used tractor parts have a 1-year warranty
","Tail Light Lens & Reflector Kit - TYRI, Halogen, Red Lens, Gehl, John Deere",https://www.tractorpartsasap.com/tail-light-lens-reflector-kit-tyri-halogen-red-lens-gehl-154473.html,$12.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/t/a/tail-light-lens-reflector-kit-tyri-halogen-red-lens-gehl-john-deere-154473_0.jpg
154470,"Fits Gehl Skid Steer Loader(s) R135, R150, R165, R190, R220, R260, V270, V330, 1640E
Replaces Gehl OEM nos 241117
Fits Mustang Skid Steer Loader(s) 1350R, 1500R, 1650R, 1900R, 2012, 2200R, 2600R, 2700V, 3300V, 4000V
Genuine TYRI 1010  Light
Pedestal Mount
Power:  55W
Voltage: 12V
Dimensions: 4-11/64"" x 4-11/64"" (106 x 106)
Connector: Compression Seal w/Pigtail
Lens Material: Glass
Receptacle: Deutsch
All new, rebuilt and used tractor parts have a 1-year warranty
","Work Light - TYRI, 55W, Halogen, Square, Pedestal Mount, Gehl Skid Steer, 241117, Mustang Skid Steer",https://www.tractorpartsasap.com/work-light-tyri-55w-halogen-square-pedestal-mount-gehl-skid-steer-154470.html,$15.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/w/o/work-light-tyri-55w-halogen-square-pedestal-mount-gehl-skid-steer-241117-mustang-skid-steer-154470_0_1.jpg
154471,"Fits Gehl Skid Steer Loader(s) R135, R150, R165, R190, R220, R260, V270, V330, 1640E
Replaces Gehl OEM nos 242386
Fits John Deere Skid Steer Loader(s) 318E, 319E, 320E, 323E, 326E, 328E, 329E, 332E, 333E
Replaces John Deere OEM nos AT398942
Fits Mustang Skid Steer Loader(s) 1350R, 1500R, 1650R, 1900R, 2012, 2200R, 2600R, 2700V, 3300V, 4000V
Genuine TYRI Light
Pedestal Mount
Power: 25 Watt
Dimensions: 106mm x 106mm
Connector: Compression Seal w/Pigtail
Lens Material: Plastic
Lens Color:  Red
Receptacle: Deutsch
All new, rebuilt and used tractor parts have a 1-year warranty
","Tail Light - TYRI, 12V, Halogen, Pedestal Mount, 25W, Gehl, 242386, John Deere, AT398942",https://www.tractorpartsasap.com/tail-light-tyri-12v-halogen-pedestal-mount-25w-gehl-242386-154471.html,$15.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/t/a/tail-light-tyri-12v-halogen-pedestal-mount-25w-gehl-242386-john-deere-at398942-154471_0_1.jpg
154468,"Fits John Deere Skid Steer Loader(s) 318D, 318E, 319D, 319E, 320D, 320E, 323D, 323E, 326D, 326E, 328D, 328E, 329D, 329E, 332D, 332E, 333D, 333E
Replaces John Deere OEM nos AT352538
Genuine TYRI 1010 Light
Flood Beam
Flush Mount
Lens Material: Glass
Dimensions: 4-3/16"" x 4-3/16"" (106.5 x 106.5)
Power: 55W
Bulb: 12V-55W-H3
Connector: Compression Seal w/Pigtail
Receptacle: Deutsch (DT04-2P) Built in
All new, rebuilt and used tractor parts have a 1-year warranty
","Work Light - TYRI, 12V / 55W, Halogen, Flush Mount, Flood Beam , Square, John Deere, AT352538, New",https://www.tractorpartsasap.com/work-light-tyri-12v-55w-halogen-flush-mount-new-154468.html,$24.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/w/o/work-light-tyri-12v-55w-halogen-flush-mount-154468_4tvwvkkcoa9s_1.jpg
154508,"Fits John Deere Tractor(s) 9120, 9220, 9230, 9320, 9320T, 9330, 9360R (s/n 000101-014999), 9370R (s/n 015000-later), 9410R (s/n 000101-014999), 9420, 9420R (s/n 015000-later), 9420RX, 9420T, 9430, 9430T, 9460R (s/n 000101-014999), 9460RT (s/n 900101-905999), 9470R (s/n 015000-later), 9470RT (s/n 906000-later), 9470RX, 9510R (s/n 000101-014999), 9510RT (s/n 900101-905999), 9520, 9520R (s/n 015000-later), 9520RT (s/n 906000-later), 9520RX, 9520T, 9530, 9530T, 9560R (s/n 000101-014999), 9560RT (s/n 900101-905999), 9570R (s/n 015000-later), 9570RT (s/n 906000-later), 9570RX, 9620, 9620R (s/n 015000-later), 9620RX, 9620T, 9630, 9630T
Replaces John Deere OEM nos AZ54037
Superior Optics
Fiberglass Reinforced Plastic Housing
Heavy Duty Vibration Dampened Mounting Stud Bracket
Dust Protected
Withstands High Pressure Wash
Power:  12V
Power Consumption Max: 165W
Light Source: 24V H7/H3/P21W/T4W
Housing Material: Heavy Duty Plastic
Lens Material: Glass
Connection: Wire Leads
Mounting: Right Hand Pedestal
Bracket:  Stud
All new, rebuilt and used tractor parts have a 1-year warranty
","Hella - Headlight Assembly, 12V, Halogen, RH, New, John Deere, AZ54037",https://www.tractorpartsasap.com/hella-headlight-assembly-12v-halogen-rh-new-az54037-154508.html,$99.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/h/e/hella-headlight-assembly-12v-halogen-rh-new-154508_4u5qopbmibjw.jpg
107956,"4"" x 6"" Halogen Trapezoid Lamp
12V
50W
The adjustable swivel mounting hardware is zinc plated steel with a black dichromate coating
Reflectors are vacuum metalized
The borosiliate glass lenses are highly resistant to cracking, especially when subjected to extreme temperature changes
Rubber housing, glass lens, steel bracket
Fits Universal Applications
For 3''x5'' Halogen Work Light  use
All new, rebuilt and used tractor parts have a 1-year warranty
","Work Light - 12V / 50W, Halogen, 4"" x 6"", Rectangular, Trapezoid Beam",https://www.tractorpartsasap.com/work-light-12v-50w-halogen-4-x-6-rectangular-trapezoid-beam-107956.html,$19.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/w/o/work-light-12v-50w-halogen-4-x-6-rectangular-trapezoid-beam-107956_0_1.jpg
107960,"3"" x 5"" Halogen Spot Lamp
50 watt, 12 volt lamp
The adjustable swivel mounting hardware is zinc plated steel with a black dichromate coating
Reflectors are vacuum metalized.
The borosiliate glass lenses are highly resistant to cracking, especially when subjected to extreme temperature changes.
Constructed of durable, vibration resistant m
4''x6'' Halogen Work Light  use
All new, rebuilt and used tractor parts have a 1-year warranty
","Halogen Work Light, Spot Beam - 3"" x 5"", New, Lighting",https://www.tractorpartsasap.com/halogen-work-light-spot-beam-3-x-5-new-lighting-107960.html,$33.99,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/h/a/halogen-work-light-spot-beam-3-x-5-new-107960_4tgxaipbyj9c.jpg
